C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_00_696.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_00_696.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_00_696.jpg,0,0,0,5.064841E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_00_741.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_00_741.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_00_741.jpg,0,0,0,7.777848E-06
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_00_808.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_00_808.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_00_808.jpg,0,0,0,8.31019E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_00_877.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_00_877.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_00_877.jpg,0,0,0,9.06849E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_00_949.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_00_949.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_00_949.jpg,0,0,0,0.0001105107
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_018.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_018.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_018.jpg,0,0,0,0.0001279089
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_089.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_089.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_089.jpg,0,0,0,0.0001575827
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_161.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_161.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_161.jpg,0,0,0,0.0001705574
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_230.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_230.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_230.jpg,0,0,0,0.0001878576
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_301.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_301.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_301.jpg,0,0,0,4.554263E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_372.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_372.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_372.jpg,0,0,0,3.032161E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_446.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_446.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_446.jpg,0,0,0,3.555391E-05
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_528.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_528.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_528.jpg,0,0.1973394,0,0.07441847
C:\Users\Amer\Desktop\new_track\IMG\center_2018_07_08_23_28_01_600.jpg,C:\Users\Amer\Desktop\new_track\IMG\left_2018_07_08_23_28_01_600.jpg,C:\Users\Amer\Desktop\new_track\IMG\right_2018_07_08_23_28_01_600.jpg,0,0.4163865,0,0.4089927
